backend_name,backend_unit,case_id,base_sample_id,adapter_status,phase2_sample_path,processed_sample_path,failed_ligand_sdf,raw_protein_path,oracle_mask_atom_indices,oracle_keep_atom_indices,oracle_anchor_scaffold_atom_idx,oracle_anchor_rgroup_atom_idx,oracle_anchor_bond_idx,target_rgroup,fix_atoms_sdf,fixed_atom_count,add_n_nodes,center,command_json,uses_h_clash_in_generation,adapter_failure_reason,phase4_0_1_mode,candidate_budget_k,cuda_visible_devices
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001906,complex_crossdocked_000038,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_001906.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000038.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001906_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000038/protein.pdb,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,30,32,R4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001906/fix_atoms.sdf,30,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000038/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001906_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001906/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001906/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000347,complex_crossdocked_000010,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_000347.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000010.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000347_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000010/protein.pdb,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,R8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000347/fix_atoms.sdf,21,2,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000010/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000347_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000347/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000347/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""2"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001730,complex_crossdocked_000035,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_001730.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000035.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001730_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000035/protein.pdb,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,30,32,R4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001730/fix_atoms.sdf,30,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000035/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001730_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001730/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001730/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000509,complex_crossdocked_000015,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_000509.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000015.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000509_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000015/protein.pdb,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,R4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000509/fix_atoms.sdf,21,2,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000015/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000509_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000509/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000509/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""2"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000670,complex_crossdocked_000018,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_000670.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000018.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000670_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000018/protein.pdb,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,33,33,R3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000670/fix_atoms.sdf,30,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000018/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000670_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000670/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000670/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_002131,complex_crossdocked_000043,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_002131.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000043.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002131_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000043/protein.pdb,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,R3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002131/fix_atoms.sdf,28,7,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000043/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002131_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002131/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002131/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""7"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_002029,complex_crossdocked_000041,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_002029.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000041.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002029_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000041/protein.pdb,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,R3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002029/fix_atoms.sdf,28,7,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000041/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002029_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002029/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002029/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""7"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001527,complex_crossdocked_000031,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_001527.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000031.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001527_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000031/protein.pdb,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,30,32,R4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001527/fix_atoms.sdf,30,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000031/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001527_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001527/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001527/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001457,complex_crossdocked_000030,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_001457.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000030.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001457_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000030/protein.pdb,"[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",5,6,8,R2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001457/fix_atoms.sdf,26,8,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000030/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001457_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001457/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001457/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""8"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_001316,complex_crossdocked_000026,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_001316.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000026.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001316_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000026/protein.pdb,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,22,R8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001316/fix_atoms.sdf,21,2,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000026/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_001316_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001316/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_001316/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""2"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000707,complex_crossdocked_000019,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_000707.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000019.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000707_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000019/protein.pdb,"[20, 21, 22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",16,23,21,R2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000707/fix_atoms.sdf,30,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000019/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000707_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000707/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000707/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_002282,complex_crossdocked_000045,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_002282.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000045.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002282_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000045/protein.pdb,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,R5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002282/fix_atoms.sdf,31,4,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000045/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_002282_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002282/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_002282/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""4"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,0
diffsbdd_conditional_inpainting,crossdocked_fullatom_conditional_local_completion,case_000041,complex_crossdocked_000002,prepared,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/samples/case_000041.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/processed/v0_1/complexes/complex_crossdocked_000002.pkl,/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000041_failed.sdf,/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000002/protein.pdb,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,R4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000041/fix_atoms.sdf,21,2,pocket,"[""conda"", ""run"", ""--no-capture-output"", ""-n"", ""diffsbdd"", ""python"", ""inpaint.py"", ""/home/lyj/mnt/project/clash2feedback_gc/external/DiffSBDD/checkpoints/crossdocked_fullatom_cond.ckpt"", ""--pdbfile"", ""/home/lyj/mnt/project/clash2feedback_gc/data/raw_complexes/complex_crossdocked_000002/protein.pdb"", ""--ref_ligand"", ""/home/lyj/mnt/project/clash2feedback_gc/data/benchmarks/clashrepairbench_rg_artificial/v0_1/ligands/case_000041_failed.sdf"", ""--fix_atoms"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000041/fix_atoms.sdf"", ""--center"", ""pocket"", ""--outfile"", ""/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1_diffsbdd_conditional_repair/k32/diffsbdd_inpainting/case_000041/diffsbdd_pocket_raw.sdf"", ""--n_samples"", ""32"", ""--add_n_nodes"", ""2"", ""--resamplings"", ""1"", ""--timesteps"", ""50""]",False,,formal,32,1
